Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
38.03771979629037,Self Enquiry,2,11.481140101854818,Large Business,Male,2,3.0,Basic,3.9622802037096347,Divorced,4.481140101854818,0,2,0,0.5188598981451825,Executive,17079.745178675887,1
32.0,Self Enquiry,1,21.521430920825374,Salaried,Male,4,4.934821134896828,Deluxe,3.0,Divorced,4.402231702345242,1,4,1,1.4674105674484141,Manager,24853.72812602786,1
23.50288256785038,Self Enquiry,1,12.844529389532719,Salaried,Male,2,3.0,Basic,3.948176463177573,Married,1.948176463177573,1,2,1,0.05182353682242691,Executive,17471.429941094953,1
47.297352939866876,Self Enquiry,3,16.058877007490572,Small Business,Male,3,4.663395721806079,Basic,3.0,Divorced,3.0,1,3,1,1.6633957218060793,Executive,21367.395481285683,1
29.252609199793334,Company Invited,2,6.403244030816923,Salaried,Female,2,4.7311706461220515,Basic,3.0,Single,2.0,0,3,1,0.8655853230610258,Executive,16367.199295293278,1
28.74650011810893,Company Invited,1,29.68312514763616,Salaried,Male,2,4.0,Basic,3.0633749704727675,Married,2.0,1,2,0,1.9366250295272323,Executive,17437.352250767708,1
31.97992046477989,Company Invited,1,7.23091465503126,Salaried,Female,3,2.0301193028301645,Standard,4.0100397676100545,Single,3.0,0,3,0,2.9799204647798905,Senior Manager,26122.895625562895,1
44.618800030657205,Company Invited,1,21.769430744469183,Small Business,Male,3,5.322353844974723,Deluxe,4.322353844974723,Married,3.355292310050554,0,1,0,1.0,Manager,23628.025907659292,1
30.950627770726825,Company Invited,1,16.809874445854636,Salaried,Female,2,4.809874445854635,Basic,3.3802511082907305,Single,2.6197488917092695,0,4,1,1.0,Executive,25301.950627770726,1
51.0,Company Invited,3,15.0,Large Business,Male,3,4.0,Deluxe,3.0,Divorced,5.0,1,5,0,1.0,Manager,25474.0,1
33.051448277745344,Self Enquiry,2,18.82196733331285,Large Business,Female,3,4.363005444447858,Deluxe,4.68150272222393,Single,7.044508166671788,0,3,1,2.0,Manager,23979.157212333466,1
27.397721401103134,Self Enquiry,3,15.035214942316582,Salaried,Female,3,4.239772140110313,Deluxe,3.2397721401103134,Unmarried,2.0,0,2,1,1.0,Manager,23260.274987082426,1
36.53021984972551,Company Invited,1,25.19127748121569,Salaried,Female,3,2.8087225187843115,Basic,3.0,Married,5.573832443647065,1,3,0,1.4043612593921557,Executive,21429.721497330942,1
33.073642828252375,Company Invited,1,17.016795205352693,Large Business,Female,3,3.0,Basic,4.528423811449842,Single,1.4715761885501584,0,3,0,2.0,Executive,18119.919895164905,1
35.88288639903088,Company Invited,1,25.88288639903088,Salaried,Female,4,5.1763181717054625,Basic,5.0,Unmarried,2.5881590858527312,0,3,0,1.823681828294537,Executive,22590.82238628779,1
43.022634669140096,Self Enquiry,2,9.0,Salaried,Female,2,3.651131733457005,Basic,3.6977365330859904,Married,3.395473066171981,1,4,1,1.0,Executive,17673.92942506988,1
31.224820586726082,Self Enquiry,1,8.563766846017394,Salaried,Female,2,3.0704708557521743,Basic,4.070470855752174,Single,2.0,0,3,0,1.0,Executive,16394.6208296823,1
51.273626971330046,Company Invited,2,10.201947698759522,Salaried,Female,2,3.8306194077877294,Basic,3.0,Married,1.0,0,5,0,0.0,Executive,28582.589559543005,1
21.31475780400139,Self Enquiry,2,12.860107642666051,Salaried,Female,2,3.0,Basic,4.034973089333487,Single,2.1398923573339497,0,4,1,1.0,Executive,17678.230592034663,1
37.858836140167526,Self Enquiry,2,17.615863905312082,Small Business,Female,2,3.8757027765144554,Standard,4.751405553028911,Divorced,1.1242972234855446,0,4,1,0.8757027765144553,Senior Manager,25306.745783340913,1
19.269132524796355,Self Enquiry,1,10.153060198370845,Salaried,Male,2,3.7308674752036444,Basic,3.0,Single,2.0,0,5,0,0.0,Executive,16076.97067519394,1
42.801574061326505,Company Invited,3,18.061659543178962,Salaried,Male,2,2.8766809136420757,Super Deluxe,4.876680913642076,Single,1.3699572590737734,1,4,1,1.0,AVP,28754.115448779725,1
41.0,Self Enquiry,3,29.0,Small Business,Male,4,5.0,Deluxe,3.0,Divorced,4.0,1,3,1,1.1812330661656603,Manager,25058.0,1
34.19948880210033,Self Enquiry,1,16.933503732633223,Small Business,Male,3,5.9335037326332225,Basic,3.0,Married,2.0,0,4,0,1.132992534733555,Executive,22084.670074652666,1
52.0,Company Invited,3,11.517758701419883,Salaried,Female,3,3.0,King,3.741120649290059,Single,1.517758701419882,1,4,1,1.258879350709941,Manager,23446.0,1
41.10632264184106,Self Enquiry,1,11.170258018619208,Large Business,Female,2,3.425526886820088,Deluxe,3.0,Married,1.574473113179912,0,2,0,0.8510537736401762,Executive,20397.659720282216,1
26.0,Company Invited,1,9.0,Large Business,Male,3,3.0,Basic,5.0,Single,1.0,0,3,0,1.841828776758272,Executive,18102.0,1
27.41931712987887,Company Invited,1,8.72045524674742,Large Business,Male,3,4.0,Basic,4.720455246747421,Married,7.161365740242263,0,4,0,1.0,Executive,20722.23635802602,1
29.070990322101647,Self Enquiry,2,10.818930752560439,Salaried,Male,2,4.0,Basic,3.4094653762802194,Single,2.6141980644203295,1,2,0,1.2047326881401097,Executive,20831.275723010243,1
46.1853541195703,Company Invited,2,14.386981439618044,Salaried,Female,3,5.395118039856767,Standard,3.403254640095489,Married,2.0,0,4,1,1.596745359904511,AVP,31716.6283059043,1
29.80021537152275,Self Enquiry,1,7.654623771462818,Large Business,Male,2,3.8363440571342955,Basic,4.672688114268591,Married,6.509032171402886,0,2,0,1.0,Executive,17080.981935657193,1
27.35734202069007,Company Invited,1,6.0,Large Business,Female,2,4.164265797930993,Basic,5.0,Divorced,1.835734202069007,0,2,0,0.0,Executive,17319.985594787588,1
24.74170111907447,Self Enquiry,1,19.847770243933496,Salaried,Female,3,3.370850559537236,Basic,4.0,Married,1.814574720231382,0,1,1,1.6291494404627642,Executive,17211.112551678612,1
40.3524361309494,Self Enquiry,1,11.6563805448734,Salaried,Male,4,4.3348027793038,Deluxe,3.6651972206962,Unmarried,2.6651972206962,1,3,0,1.6651972206962,Executive,24047.026450027468,1
26.815476601847045,Self Enquiry,1,13.046130849538239,Salaried,Male,3,4.476934575230881,Basic,3.5230654247691193,Married,3.9538691504617614,1,3,1,1.0,Executive,21160.49256065508,1
41.61754273814746,Company Invited,2,19.947135325358527,Salaried,Male,4,4.641169515876498,Standard,3.0,Married,3.7176609682470048,0,4,1,2.2823390317529952,Senior Manager,28370.560249245318,1
23.9471870204854,Company Invited,1,13.491197836747567,Salaried,Female,4,4.877200540813108,Basic,3.0,Unmarried,3.0,1,2,1,1.8772005408131083,Executive,21605.227994591867,1
41.45645704103007,Company Invited,3,24.93598806639256,Small Business,Female,3,4.607554892577364,Deluxe,3.6075548925773644,Single,4.0,1,4,1,1.7848902148452708,Manager,27083.901377089893,1
43.30121008951161,Self Enquiry,1,21.06559103154523,Large Business,Female,2,1.5502016815852686,Basic,4.633198878943154,Married,1.0,0,1,0,0.8165994394715771,Executive,17384.248991592074,1
24.269618902842623,Company Invited,3,6.0,Large Business,Female,2,4.121730182859563,Basic,4.560865091429782,Single,1.4391349085702183,0,3,1,0.4391349085702184,Executive,17314.899897102885,1
32.24611114115019,Company Invited,1,12.0,Salaried,Female,3,2.753888858849815,Basic,3.3769444294249076,Single,3.8691667117252773,0,1,0,1.6230555705750924,Executive,21106.23055570575,1
29.70143828535685,Company Invited,1,26.835881928973542,Large Business,Male,2,5.0,Basic,3.9253595713392126,Married,2.0,0,2,1,0.5373202143303936,Executive,17299.477516999374,1
30.890354880851007,Self Enquiry,1,8.205511496656568,Large Business,Male,3,4.698622125835858,Basic,3.0,Single,2.301377874164142,1,4,0,2.698622125835858,Executive,22396.2462629076,1
49.447406363877526,Company Invited,2,11.281078057708736,Salaried,Female,2,3.747609380176251,Basic,3.0,Married,1.0,0,5,0,0.0,Executive,28585.328890454184,1
32.546246631572146,Self Enquiry,3,16.054407801849585,Salaried,Female,3,3.0,Basic,4.0,Single,2.0,1,4,0,0.5027203900924792,Executive,18170.831335814266,1
37.44566035338501,Company Invited,1,13.644253902936345,Salaried,Female,2,4.767787304853183,Basic,5.0,Single,3.5355746097063654,0,3,0,1.0,Executive,22326.78655234176,1
28.30553054743061,Self Enquiry,1,23.100425426725433,Salaried,Female,2,2.799149146549137,Basic,3.200850853450863,Married,1.8995745732745686,0,4,1,0.10042542672543153,Executive,17393.29702201292,1
30.848326335880365,Company Invited,1,25.634937022923292,Small Business,Male,3,5.3838912213732115,Basic,3.6161087786267885,Single,3.919456106866057,0,3,0,2.6161087786267885,Executive,22151.2416316794,1
37.066187194481856,Company Invited,1,21.435528611139887,Small Business,Female,3,4.369341416658035,Basic,3.4564471388860114,Married,5.717764305569943,0,2,1,2.0,Executive,21437.456447138888,1
45.187055778070906,Company Invited,1,23.215862557460888,Salaried,Female,3,3.906472110964547,Standard,3.093527889035453,Divorced,2.906472110964547,0,3,0,1.8129442219290939,Senior Manager,26674.050882583844,1
39.61204593053787,Self Enquiry,3,20.8849060531181,Salaried,Female,2,3.375762004086008,Standard,4.375762004086008,Divorced,4.496951983655968,0,1,0,1.2484759918279842,Senior Manager,22322.26676408989,1
39.24652938937454,Self Enquiry,1,13.532407837166543,Salaried,Male,3,4.0,Basic,4.766203918583272,Single,4.649305877874908,1,2,0,1.7662039185832719,Executive,20842.129631348667,1
28.578824865294326,Self Enquiry,1,15.87966424722695,Salaried,Female,3,3.939832123613475,Basic,5.0,Married,6.699160618067376,1,4,0,0.06016787638652488,Executive,17403.638992741682,1
36.372291946928584,Self Enquiry,3,14.393956371499925,Salaried,Male,3,5.0,Standard,4.255416106142835,Divorced,2.3722919469285824,0,3,1,1.6277080530714179,Senior Manager,28991.073546991644,1
30.00943368794252,Company Invited,1,9.67452807328543,Salaried,Male,2,3.665094385342914,Basic,4.330188770685828,Married,1.3349056146570861,0,3,0,0.0,Executive,17569.03773475177,1
37.557088290653546,Company Invited,1,17.810536944624033,Small Business,Male,3,3.2785441453267747,King,3.0,Married,6.582183782009838,0,3,0,1.8607279273366126,Manager,25049.392720726635,1
44.02987405364852,Self Enquiry,2,13.146226703432664,Salaried,Female,2,4.794025189270296,Deluxe,3.0,Single,1.0,0,2,0,0.794025189270296,Manager,20353.20911837554,1
27.13978173221446,Self Enquiry,1,25.86021826778554,Small Business,Male,2,3.3799272440714865,Basic,3.0,Married,2.0,0,4,0,0.0,Executive,17381.559126928856,1
25.131927988260465,Company Invited,1,18.866155632094713,Small Business,Female,3,3.5334610919763216,Basic,4.066922183952643,Married,2.0,0,3,0,0.5334610919763215,Executive,17604.665389080237,1
28.469462915254788,Self Enquiry,2,31.090066494917238,Small Business,Female,2,3.2122148338980847,King,3.0,Married,2.106107416949042,0,3,0,0.3183222508471273,Manager,22641.971007674572,1
41.211402788775466,Company Invited,1,14.154388844898122,Small Business,Male,3,4.7885972112245305,Basic,3.2114027887754695,Unmarried,3.0,0,3,1,2.5771944224490615,Executive,27827.176127870396,1
39.11817728507773,Self Enquiry,1,14.241625601336244,Salaried,Female,3,4.0,Basic,4.696650240534497,Divorced,2.8483251202672486,1,3,0,2.8483251202672486,Executive,22791.31389182183,1
38.94761311865787,Company Invited,1,22.882779322044517,Small Business,Female,3,3.9351662033866446,Basic,3.3117220677955483,Married,6.441389661022258,0,2,1,2.0,Executive,21437.311722067796,1
34.763597741669805,Self Enquiry,1,7.751510860185534,Free Lancer,Male,3,4.0,Basic,3.4969782796289315,Single,7.0,0,3,0,0.24848913981446574,Executive,17087.515108601856,1
37.0,Self Enquiry,1,23.0,Salaried,Female,3,2.0,Basic,5.0,Unmarried,3.0,0,1,1,1.0,Executive,21421.0,1
36.76527295684954,Self Enquiry,1,22.765272956849543,Salaried,Female,3,2.1341297389431175,Basic,4.966467565264221,Unmarried,3.0,0,1,1,1.0335324347357795,Executive,21421.570051390507,1
33.30110315128684,Self Enquiry,1,14.279558739485266,Salaried,Female,3,3.5698896848713164,Basic,5.0,Married,4.419338109227899,1,3,1,1.0,Executive,17404.0,1
31.51328497092688,Self Enquiry,3,11.950165257037238,Small Business,Male,3,4.7624586857406905,Deluxe,3.0,Unmarried,2.7624586857406905,0,1,0,1.0,Manager,24532.842168511303,1
38.658547098473235,Company Invited,1,13.137359457332245,Large Business,Female,4,4.12323436323825,Basic,4.87676563676175,Single,4.753531273523499,1,3,0,2.1232343632382507,Executive,20844.985874905906,1
18.65791825128409,Company Invited,1,15.315836502568185,Small Business,Female,3,3.6579182512840926,Basic,3.6579182512840926,Single,2.0,0,5,1,0.6579182512840925,Executive,16874.393678692217,1
32.82125730467201,Company Invited,1,27.888918007456297,Salaried,Female,3,4.178742695327987,Basic,3.0,Unmarried,2.821257304672013,0,5,0,1.1787426953279871,Executive,21471.21257304672,1
39.22557784131355,Self Enquiry,3,14.110631736955208,Salaried,Female,3,3.8893682630447928,Basic,3.2212634739104145,Married,2.7787365260895855,1,1,0,2.7787365260895855,Executive,23213.327580843463,1
46.46840270989392,Company Invited,2,6.614190833061928,Large Business,Male,3,3.153547708265482,Basic,3.307095416530964,Married,1.153547708265482,0,3,0,1.3070954165309636,Executive,21735.984480829804,1
19.0,Self Enquiry,3,28.0,Small Business,Male,2,3.0,Basic,3.0,Single,2.0,1,1,0,0.8725113376680176,Executive,16675.0,1
24.41085083775853,Company Invited,3,8.808138128318898,Salaried,Female,2,4.397287290560367,Basic,3.3972872905603673,Single,2.3972872905603673,1,2,1,0.7945745811207345,Executive,20837.534894973447,1
29.243274147527142,Company Invited,1,10.189181463118214,Salaried,Female,2,3.391886097338661,Basic,3.2027046342204466,Divorced,2.0,0,2,0,0.7972953657795536,Executive,17367.216227805322,1
30.349256846138964,Self Enquiry,1,8.74958713674387,Large Business,Male,4,4.850082572651226,Basic,5.0,Married,7.700165145302453,0,2,0,2.1499174273487736,Executive,20756.95057800856,1
36.312245814302074,Company Invited,1,22.22925139523264,Large Business,Male,2,4.0,Basic,3.0,Married,1.7707486047673586,0,4,0,1.7707486047673586,Executive,23509.24898325721,1
33.0,Self Enquiry,1,8.0,Salaried,Female,2,3.0,Basic,5.0,Divorced,1.0,0,3,1,0.7222525683930663,Executive,17707.0,1
27.1198538538157,Self Enquiry,1,26.559926926907853,Salaried,Female,2,3.0,Basic,3.7200365365460746,Divorced,2.1198538538157026,1,2,0,1.0,Executive,17143.520584584738,1
33.81819497517935,Self Enquiry,3,12.435409468458811,Small Business,Male,3,4.641147632885297,Deluxe,3.0,Unmarried,2.641147632885297,0,2,0,1.0,Manager,24546.55031748396,1
45.0,Company Invited,1,17.7152782225394,Salaried,Female,4,4.0,King,3.0,Divorced,3.6121031110658,0,3,0,2.0,Manager,26656.0,1
48.773684463090866,Self Enquiry,2,28.085448886695193,Small Business,Female,3,4.085448886695192,Deluxe,3.457275556652404,Married,4.457275556652403,0,3,1,1.0,Manager,25035.13622216738,1
36.0,Self Enquiry,2,19.985607528744378,Salaried,Male,3,5.4964018821860945,Basic,3.2517990589069528,Married,6.741004705465237,1,1,1,2.0,Executive,24098.611472464163,1
29.0,Self Enquiry,3,29.0,Salaried,Female,2,4.0,Standard,5.0,Divorced,2.0,0,3,0,0.34569599350391944,Senior Manager,22336.0,1
30.547218265588594,Company Invited,1,10.907988584007128,Salaried,Female,3,4.181597716801425,Basic,3.0,Unmarried,3.0,0,4,1,2.181597716801426,Executive,22744.748216903863,1
23.0,Self Enquiry,1,10.0,Salaried,Female,3,4.0,Deluxe,3.0,Divorced,2.0,1,5,1,2.0,Manager,22849.0,1
25.999298462806554,Self Enquiry,1,17.334268716257927,Salaried,Female,2,3.0,Basic,3.833216410467759,Married,1.5833917947661205,0,3,1,1.5833917947661205,Executive,17698.832514873273,1
32.194040082654524,Self Enquiry,1,13.0,Salaried,Male,3,3.59914858323636,Basic,5.0,Unmarried,4.0,0,2,0,2.0,Executive,21652.43065100349,1
34.15197678542347,Company Invited,2,18.39209285830612,Large Business,Male,3,4.0,Standard,4.075988392711735,Married,3.386017410932398,0,3,1,1.5379941963558674,Senior Manager,28371.805404481882,1
25.316299962329108,Company Invited,1,7.210866641552739,Salaried,Male,3,4.0,Basic,3.0,Married,3.8945666792236304,1,3,0,2.8945666792236304,Executive,20970.578266716893,1
31.079891581303517,Company Invited,1,9.30670280623216,Large Business,Male,3,4.0,Basic,3.0,Divorced,7.233242984419599,1,3,1,2.0,Executive,22395.2461065034,1
30.10360882411758,Self Enquiry,2,11.827540335966406,Small Business,Female,2,3.413770167983203,Deluxe,3.8275403359664057,Married,1.5862298320167971,1,2,1,0.41377016798320276,Executive,17860.930484031596,1
30.0,Company Invited,3,18.0,Salaried,Male,3,4.0,Basic,5.0,Divorced,2.0,0,5,1,0.988222642231068,Executive,17033.0,1
33.05727117717324,Company Invited,2,10.668725412607888,Salaried,Female,3,5.611454235434648,Basic,3.777091529130704,Married,4.331274587392113,0,3,0,2.388545764565352,Executive,21033.274003410217,1
38.89133889707496,Self Enquiry,1,9.090550919104203,Salaried,Male,3,4.0,Deluxe,3.9818898161791596,Divorced,5.945669448537479,0,3,0,1.0181101838208404,Manager,23533.507085146983,1
27.12787609105585,Company Invited,2,35.23274345366491,Salaried,Male,3,5.7442478178883025,Deluxe,5.0,Unmarried,2.0,0,2,1,1.8721239089441515,Manager,23656.59070682919,1
26.203645152549164,Self Enquiry,1,26.796354847450836,Small Business,Male,2,3.0678817175163875,Basic,3.0,Married,2.0,0,4,0,0.06788171751638761,Executive,17377.814580610197,1
27.695399550767625,Self Enquiry,2,21.17239730460576,Large Business,Female,2,4.0,Deluxe,4.130266367178418,Divorced,2.434866816410791,0,3,0,0.43486681641079106,Manager,22350.350604941556,1
47.62966730141474,Self Enquiry,3,24.933016477537844,Salaried,Male,3,4.606698352246216,Standard,4.393301647753784,Married,6.483254119384461,0,2,1,2.3933016477537845,Senior Manager,29111.43923954609,1
53.99249195530484,Company Invited,3,18.922499381177296,Salaried,Male,2,1.1550012376454086,Super Deluxe,3.1550012376454086,Single,6.534996287063774,1,3,1,1.0,AVP,28699.882538985832,1
18.2927613656866,Company Invited,2,12.463806828433007,Small Business,Female,3,3.2927613656866015,Basic,4.0,Single,2.0,1,4,0,2.0,Executive,16872.437534051955,1
27.305078085828523,Self Enquiry,1,23.15253904291426,Salaried,Female,2,3.1525390429142615,Basic,3.0,Single,2.0,1,4,0,0.15253904291426135,Executive,17393.237304785427,1
35.38969311866549,Self Enquiry,3,21.49174868216857,Salaried,Female,4,5.152576720333626,Basic,3.0,Divorced,4.152576720333626,1,2,1,1.8474232796663737,Executive,23226.40720900417,1
43.9208708348914,Company Invited,3,11.326134489788586,Salaried,Male,3,3.213430092765712,Deluxe,3.0,Single,3.8201451391485675,0,1,1,1.606715046382856,Manager,23397.74101597404,1
30.031085300883298,Self Enquiry,1,8.696522685209544,Large Business,Male,3,4.575869328697614,Basic,3.0,Single,2.424130671302386,1,4,0,2.575869328697614,Executive,22391.458903819206,1
30.0,Company Invited,1,23.372001879377493,Salaried,Female,3,4.263555764375277,Standard,3.527111528750554,Single,2.263555764375277,0,4,1,1.263555764375277,Senior Manager,26173.808399130565,1
33.0,Self Enquiry,1,8.0,Salaried,Female,2,3.0,Basic,5.0,Divorced,1.0,0,3,1,0.9343670147690148,Executive,17707.0,1
29.925568512906775,Company Invited,1,12.41419825477125,Salaried,Female,2,3.0744314870932237,Basic,3.9255685129067763,Single,1.0744314870932237,0,3,0,0.14886297418644734,Executive,17423.265335280586,1
33.33573068612975,Company Invited,2,21.040766914554546,Small Business,Female,2,3.0,Basic,4.4508393714041325,Single,2.450839371404132,1,3,0,1.549160628595868,Executive,18154.426859884934,1
36.11323804584075,Self Enquiry,2,21.320571724955467,Salaried,Female,3,5.77352390831849,Basic,3.0,Married,7.433809770796223,0,1,1,1.8867619541592449,Executive,24114.602858624778,1
33.848411989623344,Company Invited,2,24.818094387548015,Salaried,Male,3,2.0,Basic,3.030317602075331,Married,1.0303176020753309,1,2,0,1.9848411989623345,Executive,20303.62102997406,1
22.449917221986592,Self Enquiry,2,8.677796172891869,Salaried,Female,3,4.838898086445934,Basic,3.0,Single,2.8388980864459343,0,3,0,1.0,Executive,20724.255426789758,1
34.75067463759347,Company Invited,1,28.8780358691706,Salaried,Female,2,3.875337318796733,Standard,4.750674637593466,Married,1.875337318796733,1,3,1,0.8753373187967332,Senior Manager,28625.756071738342,1
26.920841882617374,Company Invited,2,8.079158117382628,Salaried,Male,2,3.0,Basic,5.0,Married,1.0,0,4,0,1.0,Executive,18045.82864516034,1
26.479585448248514,Company Invited,1,13.479585448248514,Salaried,Female,3,5.0,King,4.739792724124257,Married,2.0,1,3,0,2.0,Manager,21550.137719965365,1
30.92464777149571,Company Invited,1,8.481161942873928,Salaried,Male,2,3.518838057126072,Basic,5.0,Single,1.481161942873928,0,4,1,1.481161942873928,Executive,18343.330457485867,1
26.22617369276521,Self Enquiry,2,27.043622821275353,Small Business,Male,2,3.5912754357449295,Basic,4.0,Divorced,2.0,1,1,0,0.0,Executive,17410.956377178725,1
32.79301892709091,Company Invited,1,11.793018927090912,Small Business,Male,3,5.0,Basic,4.201994592259739,Single,2.0,0,2,1,2.3990027038701305,Executive,22036.551132489636,1
29.835715083533906,Self Enquiry,1,20.602378027042345,Large Business,Male,3,5.054761638822031,Basic,4.890476722355937,Married,5.835715083533906,1,4,0,2.0,Executive,21013.27380819411,1
37.97763310024919,Self Enquiry,1,11.346380691521306,Salaried,Female,3,6.0,Basic,3.335197241645901,Married,4.994408275062297,0,2,0,1.335197241645901,Executive,21449.966449650376,1
27.717249990657667,Self Enquiry,1,12.408560345794035,Salaried,Male,2,3.0,Basic,3.8028534485980114,Married,1.8028534485980114,1,2,1,0.19714655140198856,Executive,17469.831387934577,1
27.995367976995396,Company Invited,1,18.055584276055235,Salaried,Female,3,3.0046320230046026,Basic,3.0,Married,2.0,1,3,1,1.0,Executive,17515.088008437087,1
34.66699834338229,Self Enquiry,1,17.000497515073434,Small Business,Male,2,3.333499171691144,Deluxe,5.0,Married,3.3339966867645767,0,2,0,0.0,Manager,21128.00149254522,1
38.203662612818114,Self Enquiry,2,9.805493919227171,Large Business,Male,2,3.3981686935909434,Basic,3.0,Divorced,5.19450608077283,0,2,0,1.3981686935909434,Executive,17087.592674774365,1
40.25208794124154,Company Invited,3,20.972285676385994,Salaried,Female,3,4.537395602937923,Deluxe,4.0747912058758455,Single,4.686978014689615,0,1,1,2.0,Manager,25388.803340705985,1
34.519133698476566,Company Invited,2,8.080144383587239,Salaried,Female,3,5.839711232825521,Basic,3.0,Unmarried,3.400721917936197,0,3,0,1.9198556164127605,Executive,23117.031048217592,1
32.614616022536154,Company Invited,1,14.385383977463846,Salaried,Female,3,5.0,Basic,3.6926919887319225,Single,4.078075966195767,1,5,1,1.3463459943659613,Executive,21076.770767954928,1
24.0,Self Enquiry,1,6.0,Small Business,Male,3,3.0,Basic,3.0,Divorced,3.0,1,3,0,2.0,Executive,17293.0,1
29.687506240548743,Self Enquiry,2,22.14998502268302,Salaried,Male,2,4.262498751890251,Basic,4.4750024962194965,Married,4.950004992438993,0,1,1,0.2624987518902516,Executive,17299.637511232988,1
30.095564118220384,Company Invited,1,10.930038531991736,Salaried,Female,2,4.0,Basic,5.0,Married,1.452217940889807,1,2,0,0.0,Executive,17320.09556411822,1
30.0,Self Enquiry,1,9.0,Large Business,Female,2,3.0,Basic,5.0,Single,6.0,1,4,0,0.775395177060018,Executive,17657.0,1
26.0,Self Enquiry,1,24.737802419336532,Small Business,Male,2,3.0,Basic,3.4524395161326935,Married,2.4524395161326935,0,3,1,1.0,Executive,17375.19024193547,1
32.4365719184808,Self Enquiry,1,20.8591429796202,Small Business,Female,2,3.1408570203797996,King,3.0,Divorced,1.5634280815191994,1,5,0,0.2817140407595997,Manager,28599.013152410374,1
26.118065067468883,Company Invited,1,24.648647256381757,Salaried,Female,2,4.0,Basic,3.8236130134937767,Married,1.8236130134937767,0,1,0,0.1763869865062233,Executive,17861.236130134937,1
19.0,Self Enquiry,3,27.0,Salaried,Male,2,4.0,Basic,4.0,Single,2.0,1,1,0,1.0,Executive,17121.0,1
29.324298201981808,Company Invited,2,14.810745504954522,Salaried,Male,3,4.581074550495452,Basic,5.0,Married,5.094627247522739,0,5,0,2.162149100990904,Executive,20714.77032904554,1
46.1703081978638,Company Invited,3,16.617927879706098,Salaried,Female,2,2.9148459010681,King,3.0,Married,5.0851540989319,0,3,0,1.0851540989319,Manager,25094.21176392243,1
40.71112068851623,Self Enquiry,1,11.463242706183568,Salaried,Male,4,4.362393899116633,Deluxe,3.637606100883367,Unmarried,2.637606100883367,1,3,0,2.362393899116633,Executive,24047.5230901841,1
29.128236903892606,Company Invited,1,20.064118451946303,Large Business,Female,3,5.161176700556087,Basic,4.161176700556087,Married,3.0,1,3,0,1.0,Executive,20991.71058639555,1
24.793585727517183,Company Invited,1,9.0,Salaried,Female,3,4.36773571208047,Basic,4.26452857583906,Married,6.161321439597652,0,4,0,1.3677357120804696,Executive,20720.73547142416,1
47.75120532482166,Company Invited,2,30.013094456588334,Large Business,Female,3,4.986905543411666,Basic,3.0130944565883335,Married,2.0523778263533345,0,1,1,2.0,Executive,17558.829772064353,1
40.3927899316825,Company Invited,3,25.94367269630079,Small Business,Female,3,4.663537372016711,Deluxe,3.6635373720167106,Single,4.0,1,4,1,1.6729252559665788,Manager,27080.206533446897,1
26.397676298172236,Company Invited,1,8.0,Salaried,Male,2,4.0,Basic,4.643928066260497,Single,1.1780359668697513,0,3,0,0.0,Executive,17561.53410790061,1
38.76642190481673,Self Enquiry,1,9.194648412652725,Salaried,Male,3,4.0,Deluxe,3.961070317469455,Divorced,5.883210952408366,0,3,0,1.038929682530545,Manager,23534.090031110856,1
31.783952733037356,Company Invited,1,14.554011816740662,Salaried,Male,4,5.851337272246887,Basic,5.0,Married,3.7433136387655646,0,3,0,2.0,Executive,20795.216047266964,1
31.24387237118107,Self Enquiry,2,17.365603093175594,Salaried,Female,3,4.585375876272976,Basic,3.0,Married,5.9268793813648815,1,3,0,1.5853758762729764,Executive,21475.926879381364,1
32.91465033192136,Self Enquiry,3,16.024196016943726,Salaried,Female,3,3.2560490042359316,Deluxe,4.829300663842712,Single,1.3413986723145754,1,3,0,0.2560490042359316,Manager,23225.109545685023,1
30.993748503691894,Company Invited,1,14.974994014767578,Salaried,Female,4,5.003125748154052,Basic,3.0031257481540528,Married,7.981245511075684,0,4,1,2.9937485036918945,Executive,20858.112526933546,1
28.030730144637396,Company Invited,1,19.515365072318698,Large Business,Female,3,5.004390020662485,Basic,4.004390020662485,Married,3.0,1,3,1,1.0,Executive,20992.9648798347,1
37.358465155880396,Self Enquiry,1,17.30614460163899,Salaried,Female,2,4.190770034640088,Basic,3.0,Married,3.7861550519601312,1,3,0,0.0,Executive,17784.87845470556,1
27.0,Self Enquiry,3,15.0,Large Business,Male,3,5.0,Deluxe,5.0,Unmarried,8.0,0,3,0,1.0670764773884276,Manager,24004.0,1
33.0,Company Invited,3,18.0,Salaried,Male,3,2.749960470399178,Deluxe,3.0,Divorced,2.0,0,3,1,1.7499604703991778,Manager,23385.0,1
36.790094406904416,Self Enquiry,2,17.259433558573516,Large Business,Female,3,4.419811186191172,Basic,3.0,Married,4.049527965477929,0,1,1,1.2099055930955858,Executive,24094.29716779287,1
25.50972855279643,Company Invited,2,23.572760052169993,Small Business,Female,2,3.8980542894407137,Basic,4.0,Divorced,1.8980542894407137,0,2,0,0.0,Executive,17413.917511395033,1
