Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
37.0,Self Enquiry,1,9.0,Small Business,Male,4,4.0,Basic,3.0,Single,6.0,0,5,1,1.0,Executive,21197.0,0
25.0,Self Enquiry,3,11.0,Small Business,Male,2,4.0,Deluxe,3.0,Single,2.0,1,3,0,1.0,Manager,20744.0,1
29.0,Self Enquiry,1,16.0,Small Business,Female,4,4.0,Basic,3.0,Married,7.0,0,3,0,1.0,Executive,21055.0,0
27.401808331498778,Self Enquiry,1,23.267872220999184,Small Business,Male,3,4.133936110499592,Basic,3.866063889500409,Married,3.866063889500409,1,2,0,1.8660638895004085,Executive,21053.142977767995,1
34.0,Self Enquiry,1,11.0,Small Business,Female,3,5.0,Basic,4.0,Divorced,2.0,0,1,0,1.0,Executive,22516.0,0
37.0,Self Enquiry,1,31.0,Small Business,Female,2,4.0,Deluxe,3.0,Married,1.0,0,3,1,0.0,Manager,20731.0,0
35.38969311866549,Self Enquiry,3,21.49174868216857,Salaried,Female,4,5.152576720333626,Basic,3.0,Divorced,4.152576720333626,1,2,1,1.8474232796663737,Executive,23226.40720900417,1
42.958238323555626,Self Enquiry,2,16.041761676444377,Large Business,Female,2,3.6527461078518746,Basic,4.305492215703749,Divorced,3.305492215703749,0,2,1,1.3054922157037494,Manager,34313.27513171259,1
53.0,Self Enquiry,1,13.0,Salaried,Male,2,2.0,Super Deluxe,3.0,Divorced,4.0,0,2,0,0.0,AVP,29814.0,0
37.0,Self Enquiry,2,16.0,Large Business,Female,3,4.0,Basic,3.0,Married,3.0,0,1,1,1.0,Executive,24088.0,1
44.65709431106426,Self Enquiry,1,23.195100548015407,Small Business,Female,3,3.223817614822623,Deluxe,3.776182385177377,Married,5.223817614822623,0,3,1,2.0,Manager,23923.761823851775,1
42.801574061326505,Company Invited,3,18.06165954317896,Salaried,Male,2,2.8766809136420757,Super Deluxe,4.876680913642076,Single,1.3699572590737734,1,4,1,1.0,AVP,28754.115448779725,1
53.0,Self Enquiry,3,13.0,Small Business,Female,3,4.0,Standard,3.0,Divorced,1.0,1,2,0,0.0,Senior Manager,25934.0,0
29.0,Self Enquiry,1,6.0,Salaried,Female,2,4.0,Basic,5.0,Divorced,2.0,1,2,0,0.0,Executive,17319.0,1
53.87379703306876,Company Invited,1,7.742112314566798,Salaried,Female,2,3.2263369437003933,Basic,3.2578876854332024,Married,1.2578876854332024,0,2,0,0.0,Executive,17377.936898516535,1
32.0,Company Invited,1,6.0,Salaried,Female,3,4.0,Basic,4.0,Married,7.0,0,3,0,2.0,Executive,17332.0,0
33.0,Self Enquiry,1,20.0,Small Business,Male,2,3.0,Basic,3.0,Married,6.0,1,1,1,1.0,Executive,17436.0,1
33.0,Self Enquiry,1,7.0,Salaried,Male,4,4.0,Basic,5.0,Unmarried,3.0,0,2,0,3.0,Executive,21634.0,0
35.0,Company Invited,1,31.0,Salaried,Female,3,3.0,Basic,4.0,Married,2.0,1,3,1,1.0,Executive,17022.0,1
35.50609144563416,Company Invited,1,24.18826143070427,Salaried,Female,2,1.8117385692957295,Basic,3.0,Married,4.564784292112811,1,3,0,0.4058692846478648,Executive,17751.694352876337,1
47.0,Self Enquiry,3,16.0,Small Business,Male,4,5.0,Standard,3.0,Unmarried,3.0,0,5,1,3.0,Senior Manager,28297.0,1
47.0,Self Enquiry,3,9.0,Large Business,Female,4,6.0,Super Deluxe,4.0,Married,5.0,1,5,1,1.0,AVP,35550.0,0
20.596517133787604,Company Invited,1,16.403482866212396,Salaried,Female,2,4.0,Basic,3.806965732424794,Single,2.0,0,3,0,0.403482866212397,Executive,17614.91292834469,1
56.0,Self Enquiry,1,13.0,Salaried,Male,2,5.0,Standard,3.0,Unmarried,5.0,0,1,0,0.0,Senior Manager,22260.0,0
50.0,Company Invited,3,6.0,Salaried,Female,3,3.0,Deluxe,3.0,Divorced,1.0,0,2,1,1.0,Manager,21347.0,0
38.0,Company Invited,1,12.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,3.0,0,4,1,1.0,Manager,20321.0,0
31.0,Company Invited,3,33.0,Small Business,Female,3,5.0,Deluxe,5.0,Unmarried,7.0,0,1,1,2.0,Manager,25374.0,1
32.60240419464049,Company Invited,2,11.745891671752815,Salaried,Female,3,4.127054164123591,Basic,3.0,Single,2.872945835876408,1,2,0,1.1270541641235918,Executive,21529.25410832825,1
36.0,Company Invited,1,24.0,Salaried,Male,3,3.0,Deluxe,3.0,Unmarried,3.0,0,3,1,0.0,Manager,22779.0,0
59.0,Self Enquiry,1,9.0,Salaried,Male,3,4.0,Basic,3.0,Married,4.0,0,3,0,0.0,Executive,17177.0,0
39.0,Self Enquiry,2,8.0,Salaried,Female,2,4.0,Deluxe,3.0,Married,1.0,0,3,1,0.0,Manager,20204.0,0
25.0,Company Invited,1,12.086553952566284,Salaried,Female,3,4.0,Basic,4.565172661396254,Unmarried,3.5651726613962538,1,3,0,1.5651726613962538,Executive,21863.044820158113,1
36.0,Self Enquiry,1,29.0,Salaried,Male,3,6.0,Basic,3.0,Unmarried,2.0,0,4,1,1.0,Executive,22908.0,0
35.0,Self Enquiry,3,35.0,Small Business,Female,4,5.0,Deluxe,3.0,Married,3.0,0,5,1,1.0,Manager,25390.0,0
38.90810205451744,Self Enquiry,2,11.045948972741275,Large Business,Male,2,3.0,Basic,3.0918979454825553,Divorced,4.045948972741278,0,1,0,1.0459489727412776,Executive,17085.40266335436,1
40.05792458157454,Company Invited,1,24.02896229078727,Salaried,Female,2,1.6763207635957564,Basic,3.647358472808487,Married,5.381603817978782,0,2,1,0.6763207635957563,Executive,17753.821132217534,1
20.0,Company Invited,1,17.0,Small Business,Female,4,5.0,Basic,4.0,Single,3.0,1,5,0,3.0,Executive,20537.0,1
55.0,Company Invited,1,24.0,Small Business,Male,3,3.0,Deluxe,4.0,Divorced,4.0,1,5,1,2.0,Manager,21385.0,0
38.0,Company Invited,1,32.0,Small Business,Female,4,4.0,Deluxe,3.0,Married,5.0,1,3,1,3.0,Manager,23127.0,0
53.99249195530484,Company Invited,3,18.922499381177296,Salaried,Male,2,1.1550012376454086,Super Deluxe,3.1550012376454086,Single,6.534996287063774,1,3,1,1.0,AVP,28699.882538985832,1
24.0,Self Enquiry,1,11.0,Small Business,Female,3,4.0,Basic,4.0,Unmarried,3.0,0,3,1,2.0,Executive,21973.0,0
57.0,Self Enquiry,1,14.0,Large Business,Male,4,4.0,Basic,3.0,Married,2.0,0,4,1,3.0,Executive,21017.0,1
33.0,Self Enquiry,1,27.0,Small Business,Male,3,1.0,Basic,4.0,Married,2.0,0,1,1,1.0,Executive,17028.0,0
44.442293802262384,Company Invited,2,14.535062153872744,Salaried,Male,3,5.581446329677927,Standard,3.2092768351610363,Married,2.2092768351610363,0,4,0,1.7907231648389637,AVP,31400.537628135746,1
36.0,Company Invited,3,18.0,Small Business,Male,3,4.0,Deluxe,3.0,Married,3.0,0,5,0,1.0,Manager,23646.0,0
36.0,Self Enquiry,3,7.0,Small Business,Male,4,4.0,Standard,4.0,Divorced,3.0,0,4,1,3.0,Senior Manager,25973.0,0
47.0,Company Invited,1,20.0,Large Business,Male,3,3.0,Deluxe,4.0,Married,1.0,0,3,0,2.0,Manager,20467.0,0
38.0,Self Enquiry,1,18.0,Small Business,Female,4,4.0,Basic,3.0,Unmarried,6.0,0,3,0,2.0,Executive,22307.0,0
40.0,Self Enquiry,1,30.0,Large Business,Male,3,3.0,Deluxe,3.0,Married,2.0,0,3,1,1.0,Manager,18319.0,0
37.246287213765505,Self Enquiry,1,12.7014851144938,Salaried,Female,3,3.17537127862345,Basic,5.0,Married,2.0522276717406975,1,1,1,0.8246287213765504,Executive,17404.0,1
27.0,Self Enquiry,1,13.0,Salaried,Female,3,5.0,Basic,4.0,Divorced,3.0,0,3,1,1.0,Executive,21046.0,0
46.1703081978638,Company Invited,3,16.617927879706098,Salaried,Female,2,2.9148459010681,King,3.0,Married,5.0851540989319,0,3,0,1.0851540989319,Manager,25094.21176392243,1
27.12787609105585,Company Invited,2,35.23274345366491,Salaried,Male,3,5.7442478178883025,Deluxe,5.0,Unmarried,2.0,0,2,1,1.8721239089441517,Manager,23656.59070682919,1
25.0,Self Enquiry,1,7.0,Small Business,Male,4,4.0,Basic,3.0,Divorced,4.0,1,3,1,3.0,Executive,20971.0,1
31.24387237118107,Self Enquiry,2,17.365603093175594,Salaried,Female,3,4.585375876272976,Basic,3.0,Married,5.9268793813648815,1,3,0,1.5853758762729764,Executive,21475.926879381364,1
50.0,Self Enquiry,1,16.0,Large Business,Male,3,4.0,Standard,3.0,Unmarried,7.0,0,5,0,2.0,Senior Manager,25496.0,0
38.0,Company Invited,1,29.0,Salaried,Male,2,4.0,Standard,3.0,Unmarried,1.0,0,3,0,0.0,Senior Manager,24526.0,0
41.0,Self Enquiry,1,14.0,Salaried,Male,4,4.0,Basic,5.0,Single,5.0,1,3,0,2.0,Executive,20844.0,1
58.0,Self Enquiry,3,16.0,Small Business,Male,2,3.0,Super Deluxe,3.0,Single,1.0,0,3,0,1.0,AVP,28872.0,0
42.0,Self Enquiry,1,10.0,Large Business,Male,2,3.0,King,3.0,Divorced,2.0,0,2,0,1.0,VP,34232.0,0
28.0,Self Enquiry,1,8.0,Salaried,Male,3,4.0,Basic,4.0,Divorced,1.0,0,2,0,2.0,Executive,18201.0,0
45.0,Company Invited,1,24.0,Salaried,Male,4,6.0,Basic,3.0,Single,4.0,0,4,1,1.0,Executive,20968.0,0
23.0,Self Enquiry,1,9.0,Large Business,Male,4,4.0,Basic,3.0,Married,2.0,0,5,1,1.0,Executive,21201.0,0
32.7612228542317,Company Invited,1,10.716331437304907,Salaried,Female,3,4.477554291536604,Basic,3.0,Single,3.7163314373049072,0,3,0,1.477554291536605,Executive,24878.16524560657,1
39.0,Company Invited,1,9.0,Salaried,Female,4,2.0,Deluxe,5.0,Unmarried,8.0,1,2,1,3.0,Manager,24658.0,0
35.50977220859491,Self Enquiry,1,13.377443052148728,Large Business,Female,3,3.5245113895702547,Deluxe,3.4754886104297453,Married,4.426465831289236,0,2,0,2.0,Executive,22342.848126426365,1
38.0,Self Enquiry,3,8.0,Small Business,Female,3,5.0,Deluxe,3.0,Married,3.0,1,3,0,0.0,Manager,20405.0,0
29.901088270620185,Self Enquiry,1,11.197823458759624,Large Business,Female,2,3.4505441353100936,Basic,3.4505441353100936,Married,3.5494558646899064,0,3,0,0.4505441353100935,Executive,30885.211608285652,1
24.0,Self Enquiry,1,23.0,Salaried,Female,3,3.0,Basic,4.0,Married,2.0,0,1,1,2.0,Executive,17210.0,1
36.0,Self Enquiry,3,6.0,Salaried,Male,2,3.0,Deluxe,3.0,Divorced,2.0,1,3,1,1.0,Manager,21201.0,0
30.0,Company Invited,3,9.0,Salaried,Male,3,4.0,Deluxe,3.0,Unmarried,3.0,0,2,0,1.0,Manager,23232.0,0
23.0,Self Enquiry,3,13.0,Salaried,Male,2,3.0,Basic,3.0,Married,2.0,1,1,1,0.0,Executive,17275.0,1
37.0,Self Enquiry,1,10.0,Salaried,Male,4,2.0,Deluxe,5.0,Married,8.0,0,1,1,3.0,Manager,25520.0,0
24.080284791110905,Self Enquiry,1,22.658789637778657,Salaried,Female,3,3.0401423955554527,Basic,4.0,Married,1.9799288022222736,0,1,1,1.9598576044445473,Executive,17210.120427186666,1
27.0,Self Enquiry,1,10.0,Small Business,Male,3,2.0,Basic,3.0,Divorced,3.0,0,5,1,2.0,Executive,23098.0,0
29.0,Self Enquiry,1,24.0,Small Business,Male,2,4.0,Basic,3.0,Single,2.0,1,3,0,1.0,Executive,17389.0,1
29.0,Self Enquiry,3,10.0,Small Business,Female,4,4.0,Basic,4.0,Married,3.0,0,1,1,1.0,Executive,21534.0,0
41.0,Company Invited,3,9.0,Small Business,Male,4,4.0,Deluxe,4.0,Divorced,7.0,0,4,1,3.0,Manager,23005.0,0
34.0,Self Enquiry,1,13.0,Salaried,Male,3,3.0,Deluxe,3.0,Married,2.0,0,3,0,0.0,Manager,17585.0,1
49.0,Company Invited,3,14.0,Small Business,Female,4,4.0,Basic,3.0,Married,4.0,1,4,1,2.0,Executive,21333.0,1
33.0,Company Invited,3,9.0,Salaried,Female,4,4.0,Basic,5.0,Married,3.0,0,3,1,1.0,Executive,21505.0,0
47.0,Self Enquiry,1,20.0,Salaried,Male,3,4.0,Deluxe,4.0,Unmarried,8.0,0,4,1,1.0,Manager,24240.0,0
44.0,Company Invited,1,7.0,Salaried,Female,3,4.0,Deluxe,3.0,Married,6.0,0,1,1,2.0,Manager,24240.0,0
39.0,Self Enquiry,1,6.0,Small Business,Male,2,2.0,Standard,3.0,Married,1.0,0,3,1,0.0,Senior Manager,24613.0,0
39.0,Company Invited,1,8.0,Salaried,Male,2,3.0,Super Deluxe,3.0,Married,1.0,0,3,1,0.0,AVP,27169.0,1
36.0,Company Invited,1,9.0,Small Business,Male,4,5.0,Basic,3.0,Unmarried,2.0,1,3,1,1.0,Executive,23608.0,0
50.0,Self Enquiry,1,13.0,Small Business,Female,2,4.0,King,3.0,Married,6.0,1,4,1,1.0,VP,33740.0,0
49.0,Self Enquiry,1,11.0,Salaried,Male,4,5.0,Standard,3.0,Single,2.0,0,5,1,1.0,Senior Manager,29677.0,0
24.269618902842623,Company Invited,3,6.0,Large Business,Female,2,4.121730182859563,Basic,4.560865091429782,Single,1.4391349085702183,0,3,1,0.4391349085702184,Executive,17314.899897102885,1
46.80486485139136,Self Enquiry,1,8.646351361456482,Large Business,Female,3,4.81707207094928,King,3.0,Single,2.18292792905072,0,4,0,2.6341441418985596,Manager,24064.30490994247,1
53.0,Company Invited,1,26.0,Small Business,Male,3,4.0,Basic,3.0,Divorced,2.0,0,3,1,1.0,Executive,22936.0,0
38.0,Company Invited,3,28.0,Small Business,Female,3,4.0,Basic,3.0,Divorced,7.0,0,2,1,2.0,Executive,21651.0,0
35.54802585685317,Company Invited,1,18.665527600811114,Large Business,Male,2,4.0,Basic,3.3096051713706345,Married,2.5480258568531733,0,4,0,1.0,Executive,23510.21697065523,1
29.0,Self Enquiry,1,15.0,Salaried,Female,4,4.0,Basic,3.0,Unmarried,3.0,0,4,1,2.0,Executive,21988.0,0
36.919072325348246,Self Enquiry,2,8.886474213972141,Salaried,Female,2,4.0,Deluxe,3.55676289301393,Single,1.44323710698607,1,2,1,0.8864742139721404,Manager,22876.281381757683,1
37.0,Self Enquiry,1,23.0,Salaried,Female,3,2.0,Basic,5.0,Unmarried,3.0,0,1,1,1.0,Executive,21421.0,1
36.0,Company Invited,3,16.0,Small Business,Male,2,3.0,Standard,3.0,Unmarried,2.0,0,2,1,1.0,Senior Manager,24980.0,0
42.0,Self Enquiry,3,7.0,Small Business,Male,3,2.0,Standard,5.0,Married,3.0,0,3,1,2.0,Senior Manager,27070.0,0
37.0,Self Enquiry,1,15.0,Large Business,Female,3,4.0,Standard,3.0,Married,3.0,0,4,1,2.0,Senior Manager,28774.0,0
22.097564927300333,Self Enquiry,2,28.190687720663668,Salaried,Female,3,4.809312279336334,Basic,3.8093122793363334,Married,3.5720631619909997,1,2,0,2.0,Executive,20801.0975649273,1
37.0,Self Enquiry,2,12.0,Salaried,Male,3,3.0,Basic,5.0,Married,5.0,1,1,0,2.0,Executive,17073.0,1
43.0,Company Invited,1,16.0,Salaried,Female,2,4.0,Deluxe,3.0,Married,2.0,0,3,0,0.0,Manager,20257.0,0
33.11513070525336,Self Enquiry,1,9.374174792073406,Salaried,Male,3,4.0,Deluxe,3.971217323686661,Married,5.884869294746644,0,4,0,2.0,Manager,23559.589648860645,1
34.763597741669805,Self Enquiry,1,7.751510860185534,Free Lancer,Male,3,4.0,Basic,3.4969782796289315,Single,7.0,0,3,0,0.2484891398144657,Executive,17087.515108601856,1
27.0,Self Enquiry,1,11.0,Large Business,Male,2,4.0,Standard,3.0,Married,2.0,1,3,0,0.0,Senior Manager,27808.0,0
40.0,Self Enquiry,3,16.0,Small Business,Male,3,4.0,Standard,4.0,Married,3.0,0,4,0,0.0,Senior Manager,24705.0,0
53.0,Self Enquiry,1,8.0,Large Business,Female,3,4.0,Standard,3.0,Married,1.0,0,5,1,2.0,Senior Manager,25169.0,1
44.0,Self Enquiry,2,9.0,Salaried,Male,4,4.0,Basic,3.0,Unmarried,2.0,0,1,0,1.0,Executive,22217.0,0
52.0,Self Enquiry,3,9.0,Small Business,Male,2,4.0,Super Deluxe,5.0,Married,2.0,0,5,1,0.0,AVP,31856.0,0
34.0,Self Enquiry,1,14.0,Small Business,Female,3,3.0,Deluxe,3.0,Single,4.0,0,4,1,1.0,Manager,21142.0,0
28.630191798685637,Company Invited,2,12.630191798685638,Salaried,Female,3,4.526038359737128,Basic,3.0,Married,5.156230158422765,0,3,1,2.0520767194742553,Executive,20843.78115079211,1
26.0,Company Invited,1,9.0,Large Business,Male,3,3.0,Basic,5.0,Single,1.0,0,3,0,1.0,Executive,18102.0,1
54.0,Self Enquiry,3,9.0,Small Business,Female,2,3.0,Deluxe,5.0,Divorced,3.0,0,4,1,1.0,Manager,20940.0,0
45.0,Self Enquiry,3,15.0,Small Business,Male,3,3.0,Standard,5.0,Married,5.0,1,1,0,0.0,Senior Manager,25761.0,0
36.55385428440132,Self Enquiry,2,18.676874293592075,Large Business,Female,3,4.892291431197359,Basic,3.0,Married,5.230728577993396,0,1,1,1.4461457155986792,Executive,24101.38437146796,1
21.0,Self Enquiry,3,18.0,Salaried,Female,2,2.0,Basic,4.0,Single,2.0,0,5,0,1.0,Executive,17716.0,1
38.0,Company Invited,1,17.0,Small Business,Male,4,4.0,Standard,3.0,Married,8.0,0,3,1,3.0,Senior Manager,28726.0,1
33.30110315128684,Self Enquiry,1,14.279558739485266,Salaried,Female,3,3.5698896848713164,Basic,5.0,Married,4.419338109227899,1,3,1,1.0,Executive,17404.0,1
45.0,Self Enquiry,1,8.0,Salaried,Female,2,4.0,Deluxe,3.0,Married,2.0,0,4,1,1.0,Manager,20770.0,0
28.0,Company Invited,3,6.0,Large Business,Male,3,3.0,Basic,3.0,Divorced,4.0,0,3,1,0.0,Executive,17909.0,1
44.0,Company Invited,1,7.0,Salaried,Female,3,4.0,Deluxe,3.0,Divorced,6.0,0,2,1,2.0,Manager,24240.0,0
29.0,Self Enquiry,1,8.0,Large Business,Male,4,5.0,Basic,5.0,Single,8.0,0,3,1,2.0,Executive,20758.0,1
45.0,Self Enquiry,1,22.0,Small Business,Female,4,4.0,Standard,3.0,Divorced,3.0,0,3,0,2.0,Senior Manager,26656.0,1
27.0,Self Enquiry,1,6.0,Salaried,Female,3,3.0,Standard,5.0,Divorced,2.0,0,4,1,2.0,Senior Manager,22412.0,0
36.0,Company Invited,3,17.0,Large Business,Female,3,3.0,Standard,3.0,Divorced,1.0,0,5,0,0.0,Senior Manager,24738.0,0
55.0,Company Invited,1,7.0,Salaried,Female,3,4.0,Standard,3.0,Married,2.0,0,5,1,2.0,Senior Manager,29180.0,0
32.0,Self Enquiry,1,14.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,5.0,0,3,1,1.0,Manager,24593.0,0
37.0,Self Enquiry,1,7.0,Salaried,Female,3,4.0,Deluxe,4.0,Divorced,2.0,0,5,0,1.0,Manager,23906.0,0
34.0,Self Enquiry,3,23.0,Salaried,Female,4,4.0,Standard,5.0,Unmarried,4.0,1,5,0,1.0,Senior Manager,27242.0,1
24.0,Self Enquiry,3,6.0,Large Business,Female,3,3.0,Basic,4.0,Single,2.0,1,4,0,0.0,Executive,18202.0,1
60.0,Self Enquiry,1,9.0,Salaried,Female,4,5.0,Super Deluxe,3.0,Single,5.0,1,5,1,1.0,AVP,32404.0,0
33.0,Self Enquiry,1,6.0,Salaried,Male,3,4.0,Basic,5.0,Single,4.0,1,4,1,1.0,Executive,17799.0,0
31.309527616286328,Self Enquiry,2,23.35708575570509,Salaried,Male,2,5.309527616286328,Basic,3.0,Divorced,3.238110465145311,0,1,0,1.309527616286328,Executive,24851.38094476743,1
60.0,Company Invited,1,21.0,Salaried,Female,3,4.0,Standard,3.0,Single,2.0,1,5,1,1.0,Senior Manager,29190.0,1
38.0,Self Enquiry,1,10.0,Salaried,Male,3,4.0,Standard,3.0,Divorced,3.0,0,2,1,1.0,Senior Manager,28112.0,0
46.0,Self Enquiry,1,13.0,Small Business,Male,3,3.0,Standard,3.0,Married,7.0,0,1,1,1.0,Senior Manager,25845.0,0
42.0,Self Enquiry,1,12.0,Small Business,Male,3,2.0,Basic,3.0,Divorced,4.0,1,1,1,2.0,Executive,20805.0,0
55.0,Self Enquiry,1,8.0,Salaried,Female,3,3.0,Super Deluxe,3.0,Single,3.0,1,5,0,1.0,AVP,31659.0,0
37.0,Self Enquiry,1,12.0,Salaried,Male,4,4.0,Deluxe,4.0,Unmarried,2.0,0,1,1,2.0,Manager,24592.0,0
38.0,Self Enquiry,1,35.0,Small Business,Male,3,3.0,Deluxe,5.0,Divorced,1.0,1,3,0,1.0,Manager,21673.0,1
23.0,Self Enquiry,1,10.0,Small Business,Male,2,2.0,Basic,5.0,Divorced,3.0,0,4,0,1.0,Executive,17819.0,0
36.0,Self Enquiry,2,19.0,Salaried,Male,2,3.0,Basic,4.0,Divorced,5.0,0,3,1,0.0,Executive,17143.0,0
54.0,Company Invited,1,7.0,Salaried,Female,2,3.0,Standard,3.0,Married,1.0,0,5,0,1.0,Senior Manager,25502.0,0
47.0,Self Enquiry,3,17.0,Small Business,Female,4,5.0,Standard,3.0,Married,4.0,1,1,0,1.0,Senior Manager,27749.0,0
46.074563601272565,Self Enquiry,2,11.532169603393513,Salaried,Male,3,3.7694929331919367,Standard,5.0,Married,2.383042400848378,0,3,1,0.4610141336161262,Senior Manager,25474.16275972853,1
27.0,Company Invited,3,36.0,Small Business,Male,4,6.0,Deluxe,5.0,Unmarried,2.0,0,3,0,1.4175807757849284,Manager,23647.0,1
34.76307372401059,Self Enquiry,1,13.095545716844892,Salaried,Female,3,4.0,Basic,4.238218286737957,Married,2.6191091433689784,1,3,0,2.6191091433689784,Executive,22806.90057825091,1
33.0,Self Enquiry,1,16.0,Salaried,Female,4,4.0,Deluxe,3.0,Married,3.0,1,5,1,3.0,Manager,25000.0,0
34.0,Self Enquiry,3,17.0,Small Business,Male,3,4.0,Deluxe,3.0,Unmarried,3.0,0,1,0,1.0,Manager,24165.0,0
24.84995820362276,Self Enquiry,2,11.28890746505655,Salaried,Female,2,3.0,Basic,4.427773133735863,Single,3.71109253494345,0,4,1,1.0,Executive,17669.58899105781,1
36.0,Self Enquiry,1,33.0,Small Business,Male,3,3.0,Deluxe,3.0,Married,7.0,0,3,0,0.0,Manager,20237.0,0
27.0,Self Enquiry,1,23.0,Small Business,Male,3,4.0,Basic,4.0,Married,4.0,1,2,1,2.0,Executive,21051.0,1
49.0,Self Enquiry,3,9.0,Small Business,Female,3,4.0,Deluxe,3.0,Divorced,4.0,0,5,1,1.0,Manager,22729.0,0
34.0,Self Enquiry,1,12.0,Small Business,Male,2,3.0,Basic,5.0,Single,3.0,0,4,0,0.0,Executive,17960.0,1
51.0,Company Invited,3,19.0,Salaried,Male,3,4.0,Deluxe,3.0,Single,5.0,1,3,1,2.0,Manager,35558.0,1
58.0,Self Enquiry,3,27.0,Salaried,Female,3,3.0,Super Deluxe,3.0,Married,5.0,1,5,1,0.0,AVP,32875.0,0
20.457079444192303,Self Enquiry,2,22.171682223230793,Salaried,Male,2,2.271460277903849,Basic,3.728539722096151,Married,2.0,1,1,1,0.7285397220961509,Executive,16648.044030282443,1
43.0,Company Invited,1,33.0,Salaried,Female,2,3.0,Standard,5.0,Divorced,1.0,0,4,0,0.0,Senior Manager,25820.0,0
39.0,Company Invited,1,16.0,Salaried,Male,4,4.0,Deluxe,5.0,Married,6.0,0,3,0,3.0,Manager,25571.0,1
25.123576374760745,Self Enquiry,1,13.001035363810368,Salaried,Female,2,3.625129420476296,Basic,4.625129420476296,Single,2.0,0,3,1,0.374870579523704,Executive,16407.377976670956,1
36.0,Self Enquiry,1,9.0,Salaried,Female,2,3.0,Basic,3.0,Married,6.0,0,2,1,0.0,Executive,17835.0,0
27.250875317090923,Self Enquiry,2,13.081290926787846,Salaried,Male,3,4.583041560969692,Basic,4.166083121939384,Married,6.250875317090923,0,1,0,1.0,Executive,23070.494748097455,1
32.0,Self Enquiry,3,14.0,Large Business,Male,4,3.0,Deluxe,3.0,Divorced,6.0,0,2,1,1.0,Manager,25607.0,0
27.0,Self Enquiry,3,8.0,Small Business,Male,2,3.0,Basic,5.0,Married,1.0,0,5,1,1.0,Executive,18041.0,1
36.0,Company Invited,1,14.0,Salaried,Female,3,1.0,Standard,5.0,Married,1.0,0,3,0,1.0,Senior Manager,26713.0,0
35.0,Self Enquiry,3,14.0,Salaried,Female,3,3.0,Basic,3.0,Married,2.0,0,3,1,2.0,Executive,17572.0,0
35.0,Self Enquiry,3,6.0,Small Business,Male,3,3.0,Standard,4.0,Divorced,2.0,0,4,1,2.0,Senior Manager,22295.0,0
29.737735955700177,Company Invited,1,12.311320221499123,Salaried,Female,2,3.262264044299825,Basic,4.262264044299825,Single,2.5735842657989503,0,3,0,0.0,Executive,17417.279247202605,1
33.0,Self Enquiry,1,9.0,Large Business,Male,4,4.0,Basic,5.0,Single,3.0,0,1,1,2.0,Executive,21117.0,0
28.0,Self Enquiry,1,15.0,Small Business,Female,3,3.0,Basic,3.0,Married,6.0,0,3,0,0.0,Executive,17377.0,0
45.0,Self Enquiry,1,16.0,Salaried,Male,3,3.0,Basic,3.0,Divorced,4.0,0,5,1,0.0,Executive,17654.0,0
47.0,Self Enquiry,1,8.0,Small Business,Female,3,3.0,Deluxe,3.0,Married,6.0,0,2,0,1.0,Manager,20070.0,0
31.20498429541582,Company Invited,1,23.335204159594326,Salaried,Male,3,3.6149528862474622,King,3.0,Divorced,4.409968590831642,0,3,1,0.4099685908316419,Manager,24829.329591680813,1
36.790094406904416,Self Enquiry,2,17.259433558573516,Large Business,Female,3,4.419811186191172,Basic,3.0,Married,4.049527965477929,0,1,1,1.2099055930955858,Executive,24094.29716779287,1
24.0,Company Invited,3,19.0,Salaried,Female,3,3.0,Basic,4.0,Divorced,2.0,0,1,0,0.0,Executive,17033.0,0
38.0,Self Enquiry,1,7.0,Salaried,Male,3,5.0,Deluxe,3.0,Married,3.0,0,5,0,1.0,Manager,24671.0,0
28.0,Self Enquiry,1,13.0,Salaried,Male,3,3.0,Basic,5.0,Unmarried,4.0,1,3,0,2.0,Executive,21674.0,1
32.0,Company Invited,3,12.0,Small Business,Female,3,4.0,Basic,4.0,Married,3.0,0,3,0,2.0,Executive,21467.0,0
34.0,Self Enquiry,1,21.0,Small Business,Male,3,4.0,Basic,3.0,Divorced,7.0,1,2,0,2.0,Executive,21114.0,1
37.0,Company Invited,3,15.0,Salaried,Male,4,5.0,Standard,5.0,Unmarried,3.0,0,2,0,3.0,Senior Manager,26265.0,0
26.47958544824851,Company Invited,1,13.479585448248514,Salaried,Female,3,5.0,King,4.739792724124257,Married,2.0,1,3,0,2.0,Manager,21550.137719965365,1
57.0,Self Enquiry,1,30.0,Salaried,Male,2,1.0,Standard,3.0,Married,4.0,1,4,1,0.0,Senior Manager,24439.0,0
26.0,Self Enquiry,3,12.0,Small Business,Male,3,5.0,Deluxe,3.0,Unmarried,3.0,1,3,1,1.0,Manager,24422.0,1
42.0,Company Invited,1,25.0,Small Business,Male,2,1.6201325978015366,Basic,3.0,Married,7.0,1,3,0,0.6201325978015367,Executive,17759.0,1
